brand,item,price,img_url,product_url
J.Crew,Drapey long-sleeve pajama set,$118,"https://www.jcrew.com/s7-img-facade/AS209_PK5921?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/drapey-longsleeve-pajama-set/AS209?color_name=tulip-pink
J.Crew,Vintage pajama set,$98,"https://www.jcrew.com/s7-img-facade/H4364_PK5664?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/vintage-pajama-set/H4364?color_name=bright-begonia
J.Crew,Vintage pajama set,$98,"https://www.jcrew.com/s7-img-facade/H4364_BL7133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/vintage-pajama-set/H4364?color_name=hydrangea
J.Crew,Vintage pajama set,$98,"https://www.jcrew.com/s7-img-facade/H4364_BL8133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/vintage-pajama-set/H4364?color_name=navy
J.Crew,Vintage pajama set,$98,"https://www.jcrew.com/s7-img-facade/H4364_WT0002?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/vintage-pajama-set/H4364?color_name=white
J.Crew,Vintage short-sleeve pajama set,$85,"https://www.jcrew.com/s7-img-facade/H4401_BL8133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/vintage-shortsleeve-pajama-set/H4401?color_name=navy
J.Crew,Vintage short-sleeve pajama set,$85,"https://www.jcrew.com/s7-img-facade/H4401_BL7133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/vintage-shortsleeve-pajama-set/H4401?color_name=hydrangea
J.Crew,Vintage short-sleeve pajama set,$85,"https://www.jcrew.com/s7-img-facade/H4401_WT0002?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/vintage-shortsleeve-pajama-set/H4401?color_name=white
J.Crew,Vintage short-sleeve pajama set,$85,"https://www.jcrew.com/s7-img-facade/H4401_PK5664?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/vintage-shortsleeve-pajama-set/H4401?color_name=bright-begonia
J.Crew,Dreamy short-sleeve cropped pajama set,$79.50,"https://www.jcrew.com/s7-img-facade/AK332_PK6147?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/dreamy-shortsleeve-cropped-pajama-set/AK332?color_name=guava
J.Crew,Dreamy short-sleeve cropped pajama set,$79.50,"https://www.jcrew.com/s7-img-facade/AK332_BL8133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/dreamy-shortsleeve-cropped-pajama-set/AK332?color_name=navy
J.Crew,Dreamy short-sleeve cropped pajama set,$79.50,"https://www.jcrew.com/s7-img-facade/AK332_GY0077?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamasets/dreamy-shortsleeve-cropped-pajama-set/AK332?color_name=hthr-gray
J.Crew,Vintage pajama pant in flannel Black Watch tartan,$49.50,"https://www.jcrew.com/s7-img-facade/K2380_WU3237?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/womens_category/pajamas_intimates/pajamabottoms/cotton-pajama-pant/MP487?color_name=blackwatch-plaid-midnigh
J.Crew,Cotton pajama pant in gray gingham,$49.50,"https://www.jcrew.com/s7-img-facade/H2428_WQ4258?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/womens_category/pajamas_intimates/pajamabottoms/cotton-pajama-pant/MP487?color_name=ivory-grey-multi
J.Crew,Cotton poplin pajama pant in pink Stewart tartan,$59.50,"https://www.jcrew.com/s7-img-facade/AT557_WY3165?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamabottoms/cotton-poplin-pajama-pant-in-pink-stewart-tartan/AT557?color_name=cherry-red-neon-bubblegu
J.Crew,Dreamy pajama jogger pant in holly,$69.50,"https://www.jcrew.com/s7-img-facade/AT565_WY3796?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/womens_category/pajamas_intimates/pajamabottoms/dreamy-pajama-jogger-pant/MP309?color_name=raw-indigo-multi
J.Crew,Dreamy pajama jogger pant in buffalo check plaid,$69.50,"https://www.jcrew.com/s7-img-facade/AG651_WX8036?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/womens_category/pajamas_intimates/pajamabottoms/dreamy-pajama-jogger-pant/MP309?color_name=buffalo-check-red
J.Crew,Dreamy pajama jogger pant,$69.50,"https://www.jcrew.com/s7-img-facade/J6739_KA5367?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/womens_category/pajamas_intimates/pajamabottoms/dreamy-pajama-jogger-pant/MP309?color_name=pesaro-stripe-hthr-gray
J.Crew,Dreamy pajama jogger pant,$69.50,"https://www.jcrew.com/s7-img-facade/J6740_PK6273?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/womens_category/pajamas_intimates/pajamabottoms/dreamy-pajama-jogger-pant/MP309?color_name=soft-azalea
J.Crew,Dreamy pajama jogger pant,$69.50,"https://www.jcrew.com/s7-img-facade/J6740_BK0001?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/womens_category/pajamas_intimates/pajamabottoms/dreamy-pajama-jogger-pant/MP309?color_name=black
J.Crew,Dreamy pajama jogger pant,$69.50,"https://www.jcrew.com/s7-img-facade/J6740_GY0077?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/womens_category/pajamas_intimates/pajamabottoms/dreamy-pajama-jogger-pant/MP309?color_name=hthr-gray
J.Crew,Dreamy pajama jogger pant,$69.50,"https://www.jcrew.com/s7-img-facade/J6740_BL8133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/womens_category/pajamas_intimates/pajamabottoms/dreamy-pajama-jogger-pant/MP309?color_name=navy
J.Crew,Henley in dreamy cotton,$49.50,"https://www.jcrew.com/s7-img-facade/AU082_BK0001?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamatops/henley-in-dreamy-cotton/AU082?color_name=black
J.Crew,Henley in dreamy cotton,$49.50,"https://www.jcrew.com/s7-img-facade/AU082_WT0002?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamatops/henley-in-dreamy-cotton/AU082?color_name=white
J.Crew,Henley in dreamy cotton,$49.50,"https://www.jcrew.com/s7-img-facade/AU082_BL8133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamatops/henley-in-dreamy-cotton/AU082?color_name=navy
J.Crew,Nightshirt in end-on-end cotton,$68,"https://www.jcrew.com/s7-img-facade/H4402_WT0002?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamatops/nightshirt-in-endonend-cotton/H4402?color_name=white
J.Crew,Nightshirt in end-on-end cotton,$68,"https://www.jcrew.com/s7-img-facade/H4402_BL7133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamatops/nightshirt-in-endonend-cotton/H4402?color_name=hydrangea
J.Crew,Nightshirt in end-on-end cotton,$68,"https://www.jcrew.com/s7-img-facade/H4402_BL8133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/pajamatops/nightshirt-in-endonend-cotton/H4402?color_name=navy
J.Crew,Nightshirt in end-on-end cotton,$68,"https://www.jcrew.com/s7-img-facade/H4402_WT0002?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/nightgowns/nightshirt-in-endonend-cotton/H4402?color_name=white
J.Crew,Nightshirt in end-on-end cotton,$68,"https://www.jcrew.com/s7-img-facade/H4402_BL7133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/nightgowns/nightshirt-in-endonend-cotton/H4402?color_name=hydrangea
J.Crew,Nightshirt in end-on-end cotton,$68,"https://www.jcrew.com/s7-img-facade/H4402_BL8133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/nightgowns/nightshirt-in-endonend-cotton/H4402?color_name=navy
J.Crew,HANRO® ultralight bodydress,$70,"https://www.jcrew.com/s7-img-facade/L9220_BK0001?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/nightgowns/hanro-ultralight-bodydress/L9220?color_name=black
J.Crew,HANRO® Juliet babydoll dress,$124,"https://www.jcrew.com/s7-img-facade/L9240_WC6066?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/nightgowns/hanro-juliet-babydoll-dress/L9240?color_name=white
J.Crew,HANRO® cotton deluxe long tank gown,$148,"https://www.jcrew.com/s7-img-facade/L9242_BK0001?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/nightgowns/hanro-cotton-deluxe-long-tank-gown/L9242?color_name=black
J.Crew,HANRO® Juliet long chemise,$142,"https://www.jcrew.com/s7-img-facade/L9241_WC6066?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/nightgowns/hanro-juliet-long-chemise/L9241?color_name=white
J.Crew,Petite Plume™ women's Charlotte nightgown in pink gingham,$78,"https://www.jcrew.com/s7-img-facade/M5554_EC5461?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/nightgowns/petite-plume-womens-charlotte-nightgown-in-pink-gingham/M5554?color_name=pink
J.Crew,Petite Plume™ women's nightshirt,$78,"https://www.jcrew.com/s7-img-facade/M5501_BL0004?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/nightgowns/petite-plume-womens-nightshirt/M5501?color_name=navy
J.Crew,Petite Plume™ women's sleep mask,$16,"https://www.jcrew.com/s7-img-facade/M5372_WC6066?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/sleepmasks/petite-plume-womens-sleep-mask/M5372?color_name=white
J.Crew,Petite Plume™ women's gingham robe,$88,"https://www.jcrew.com/s7-img-facade/M5502_BL0004?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/womens_category/pajamas_intimates/robes/petite-plume-womens-gingham-robe/M5502?color_name=navy
