brand,item,price,img_url,product_url
J.Crew,Jersey pajama pant,$49.50,"https://www.jcrew.com/s7-img-facade/F9168_BL6666?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/jersey-pajama-pant/F9168?color_name=seashore-blue
J.Crew,Jersey pajama pant,$49.50,"https://www.jcrew.com/s7-img-facade/F9168_BK0001?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/jersey-pajama-pant/F9168?color_name=black
J.Crew,Jersey pajama pant,$49.50,"https://www.jcrew.com/s7-img-facade/F9168_GY6597?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/jersey-pajama-pant/F9168?color_name=bedford-coal
J.Crew,Jersey pajama pant,$49.50,"https://www.jcrew.com/s7-img-facade/F9168_GR6566?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/jersey-pajama-pant/F9168?color_name=university-green
J.Crew,Jersey pajama pant,$49.50,"https://www.jcrew.com/s7-img-facade/F9168_GR7851?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/jersey-pajama-pant/F9168?color_name=loden-green
J.Crew,Pajama pant in cotton poplin,$39.50,"https://www.jcrew.com/s7-img-facade/H8035_WD4807?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/pajama-pant-in-cotton-poplin/H8035?color_name=eoe-bold-peri
J.Crew,Pajama pant in cotton poplin check,$49.50,"https://www.jcrew.com/s7-img-facade/AP935_WZ0398?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/pajama-pant-in-cotton-poplin-check/AP935?color_name=thomas-check-blue-heathe
J.Crew,Jersey pajama short,$29.50,"https://www.jcrew.com/s7-img-facade/G3228_BL8133?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/jersey-pajama-short/G3228?color_name=navy
J.Crew,Jersey pajama short,$29.50,"https://www.jcrew.com/s7-img-facade/G3228_GY6467?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/jersey-pajama-short/G3228?color_name=hthr-flannel
J.Crew,Jersey pajama short,$29.50,"https://www.jcrew.com/s7-img-facade/G3228_BK0001?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/jersey-pajama-short/G3228?color_name=black
J.Crew,Pajama pant in striped cotton poplin,$39.50,"https://www.jcrew.com/s7-img-facade/H8037_WO9087?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_bottoms/pajama-pant-in-striped-cotton-poplin/H8037?color_name=bold-peri
J.Crew,Pajama set in flannel gingham,$98,"https://www.jcrew.com/s7-img-facade/AT387_WZ0636?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/pajama_sets/flannel-pajama-set/MP458?color_name=brooklyn-navy-white
J.Crew,Flannel pajama set in Black Watch tartan,$98,"https://www.jcrew.com/s7-img-facade/K1295_WX2987?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/pajama_sets/flannel-pajama-set/MP458?color_name=dark-moss-blackwatch-pla
J.Crew,Pajama set in flannel plaid,$98,"https://www.jcrew.com/s7-img-facade/AT555_KA2286?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/pajama_sets/flannel-pajama-set/MP458?color_name=black-red-multi
J.Crew,Pajama set in flannel plaid,$98,"https://www.jcrew.com/s7-img-facade/AT389_WZ0627?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/pajama_sets/flannel-pajama-set/MP458?color_name=medford-plaid-green-yl-n
J.Crew,Pajama set in flannel plaid,$98,"https://www.jcrew.com/s7-img-facade/AT388_WZ0628?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/pajama_sets/flannel-pajama-set/MP458?color_name=santa-buffalo-check-red
J.Crew,Pajama set in flannel check,$98,"https://www.jcrew.com/s7-img-facade/AP937_WX9536?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/pajama_sets/pajama-set-in-flannel-check/AP937?color_name=harrison-check-deep-burg
J.Crew,Pajama set in cotton poplin,$79.50,"https://www.jcrew.com/s7-img-facade/H8038_WD4807?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/pajama_sets/pajama-set-in-cotton-poplin/MP300?color_name=eoe-bold-peri
J.Crew,Marled brushed fleece sweatpant,$69.50,"https://www.jcrew.com/s7-img-facade/AG905_BL0207?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/sweatpants/marled-brushed-fleece-sweatpant/AG905?color_name=hthr-dark-ink
J.Crew,Marled brushed fleece sweatpant,$69.50,"https://www.jcrew.com/s7-img-facade/AG905_GY0143?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/sweatpants/marled-brushed-fleece-sweatpant/AG905?color_name=hthr-carbon
J.Crew,Marled brushed fleece sweatpant,$69.50,"https://www.jcrew.com/s7-img-facade/AG905_HT0742?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/sweatpants/marled-brushed-fleece-sweatpant/AG905?color_name=hthr-charcoal
J.Crew,Garment-dyed french terry jogger sweatpant,$79.50,"https://www.jcrew.com/s7-img-facade/AT240_BR5811?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/sweatpants/garmentdyed-french-terry-jogger-sweatpant/AT240?color_name=deep-cocoa
J.Crew,Garment-dyed french terry jogger sweatpant,$79.50,"https://www.jcrew.com/s7-img-facade/AT240_GR6584?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/sweatpants/garmentdyed-french-terry-jogger-sweatpant/AT240?color_name=vintage-pine
J.Crew,Garment-dyed french terry jogger sweatpant,$79.50,"https://www.jcrew.com/s7-img-facade/AT240_BL7286?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/sweatpants/garmentdyed-french-terry-jogger-sweatpant/AT240?color_name=evening-storm
J.Crew,Garment-dyed french terry jogger sweatpant,$79.50,"https://www.jcrew.com/s7-img-facade/AT240_RD5924?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/sweatpants/garmentdyed-french-terry-jogger-sweatpant/AT240?color_name=wildfire
J.Crew,Garment-dyed french terry jogger sweatpant,$79.50,"https://www.jcrew.com/s7-img-facade/AT240_RD5803?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/sweatpants/garmentdyed-french-terry-jogger-sweatpant/AT240?color_name=vintage-merlot
J.Crew,Wallace & Barnes boiled merino wool jogger sweatpant,$158,"https://www.jcrew.com/s7-img-facade/AU203_SU5966?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/sweatpants/wallace-barnes-boiled-merino-wool-jogger-sweatpant/AU203?color_name=hthr-camel
J.Crew,Double-knit henley,$59.50,"https://www.jcrew.com/s7-img-facade/AP994_BK0001?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/lounge_tops/doubleknit-henley/MP436?color_name=black
J.Crew,Double-knit henley in stripe,$59.50,"https://www.jcrew.com/s7-img-facade/AP996_WQ9003?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/lounge_tops/doubleknit-henley/MP436?color_name=natural-storm-hotspur-st
J.Crew,Double-knit henley,$59.50,"https://www.jcrew.com/s7-img-facade/AP995_HT0469?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/lounge_tops/doubleknit-henley/MP436?color_name=marled-forest
J.Crew,Double-knit henley,$59.50,"https://www.jcrew.com/s7-img-facade/AP995_HT0467?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/lounge_tops/doubleknit-henley/MP436?color_name=marled-navy
J.Crew,Double-knit half-zip pullover,$69.50,"https://www.jcrew.com/s7-img-facade/AP997_BK0001?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/lounge_tops/doubleknit-halfzip-pullover/AP997?color_name=black
J.Crew,Double-knit half-zip pullover,$69.50,"https://www.jcrew.com/s7-img-facade/AP998_HT0467?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/lounge_tops/doubleknit-halfzip-pullover/AP998?color_name=marled-navy
J.Crew,Double-knit half-zip pullover,$69.50,"https://www.jcrew.com/s7-img-facade/AP998_HT0471?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/lounge_tops/doubleknit-halfzip-pullover/AP998?color_name=marled-port
J.Crew,Double-knit half-zip pullover,$69.50,"https://www.jcrew.com/s7-img-facade/AP998_HT0469?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/lounge_tops/doubleknit-halfzip-pullover/AP998?color_name=marled-forest
J.Crew,Double-knit half-zip pullover,$69.50,"https://www.jcrew.com/s7-img-facade/AP998_HT0466?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/lounge_tops/doubleknit-halfzip-pullover/AP998?color_name=marled-graphite
J.Crew,White V-neck undershirt three-pack,$45,"https://www.jcrew.com/s7-img-facade/AK684_WT0002?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/undershirts/white-undershirt-threepack/MP150?color_name=white
J.Crew,White crewneck undershirt three-pack,$45,"https://www.jcrew.com/s7-img-facade/AI885_WT0002?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/m/mens_category/pajamas_and_loungewear/undershirts/white-undershirt-threepack/MP150?color_name=white
J.Crew,Garment-dyed slub cotton crewneck T-shirt,$29.50$14.50(50% Off),"https://www.jcrew.com/s7-img-facade/J1785_WT0002?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/undershirts/garmentdyed-slub-cotton-crewneck-tshirt/J1785?color_name=white
J.Crew,Garment-dyed slub cotton crewneck T-shirt,$29.50$14.50(50% Off),"https://www.jcrew.com/s7-img-facade/J1785_WQ0018?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/undershirts/garmentdyed-slub-cotton-crewneck-tshirt/J1785?color_name=marine-navy
J.Crew,Garment-dyed slub cotton crewneck T-shirt,$29.50$14.50(50% Off),"https://www.jcrew.com/s7-img-facade/J1785_BK0001?fmt=jpeg&qlt=90,0&resMode=sharp&op_usm=.1,0,0,0&crop=0,0,0,0&wid=480&hei=480",https://www.jcrew.com/p/mens_category/pajamas_and_loungewear/undershirts/garmentdyed-slub-cotton-crewneck-tshirt/J1785?color_name=black
